Year,Month,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2000,May,Ohio,Restaurant,Lettuce-Based Salads Unspecified,,Norovirus genogroup I,Unknown,Confirmed,3,,
2000,May,Oregon,,"Cake, Unspecified",,Norovirus genogroup I,,Confirmed,12,0,0
2000,May,Oregon,,,,,,,7,0,0
2000,May,Pennsylvania,Private Home/Residence,"Ice Cream, Homemade",Egg,Salmonella enterica,Enteritidis,Confirmed,9,0,0
2000,May,Pennsylvania,Restaurant,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,6,3,0
2000,May,Pennsylvania,Camp,,,,,,22,0,0
2000,May,Pennsylvania,Catering Service,"Chicken, Marsala",Chicken,Clostridium perfringens,,Confirmed,13,0,0
2000,May,Pennsylvania,Restaurant,,,,,,23,0,0
2000,May,South Carolina,Restaurant,,,Salmonella enterica,Typhimurium,Confirmed,6,,
2000,May,Texas,,,,,,,12,,
2000,May,Texas,Restaurant,"Fajita, Chicken; Guacamole; Beans, Unspecified",,,,,122,0,0
2000,May,Virginia,Restaurant,,,Salmonella enterica,Java,Suspected,32,4,0
2000,May,Virginia,,,,Salmonella enterica,Typhi,Suspected,16,,
2000,May,Washington,,"Relish, Unspecified; Oil, Unspecified",Spices,"Escherichia coli, Enteropathogenic",,Confirmed,100,0,0
2000,May,Wisconsin,,"Other Milk, Unpasteurized",Milk,Campylobacter jejuni,,Confirmed,19,0,0
2000,May,Wisconsin,Restaurant,,,,,,33,1,0
2000,May,Wisconsin,Private Home/Residence,,,Shigella sonnei,,Confirmed,8,0,0
2000,June,Alabama,Restaurant; Private Home/Residence,"Chicken, Bbq; Pork, Bbq; Beans, Baked; Pie, Chocolate",,Salmonella enterica,Typhimurium,Confirmed,40,1,0
2000,June,Alabama,Restaurant,,,,,,2,,
2000,June,Alabama,Restaurant,,,,,,2,0,0
2000,June,Alabama,,,,,,,3,,
2000,June,Alabama,Restaurant,,,,,,3,,
2000,June,Arkansas,Restaurant,Pico De Gallo,Root (Eg. Potato),Salmonella enterica,Newport,Confirmed,96,6,0
2000,June,California,Restaurant,,,Shigella sonnei,,Confirmed,8,0,0
2000,June,California,Restaurant,,,,,,7,0,0
2000,June,California,Restaurant,"Octopus, Unspecified; Shrimp Cocktail; Unspecified Vegetables",,,,,2,0,0
2000,June,California,Restaurant,,,,,,8,0,0
2000,June,California,Restaurant,,,,,,2,0,0
2000,June,California,Private Home/Residence,Fruit Salad,,,,,22,0,0
2000,June,California,Restaurant,,,Norovirus genogroup I,,Confirmed,22,0,0
2000,June,California,,"Ribs, Unspecified",,Staphylococcus aureus,,Suspected,58,0,0
2000,June,California,Restaurant,,,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,11,0,0
2000,June,California,Restaurant,,,Norovirus genogroup I,,Suspected,57,0,0
2000,June,California,Restaurant,,,Norovirus genogroup I,,Suspected,14,0,0
2000,June,California,Restaurant,"Ground Beef, Hamburger",,,,,4,0,0
2000,June,California,Restaurant,,,Norovirus genogroup I,,Suspected,7,0,0
2000,June,California,Restaurant,"Steak, Prime Rib; Potato, Mashed",,Norovirus genogroup I,,Suspected,12,0,0
2000,June,California,Restaurant,,,,,,7,0,0
2000,June,California,Restaurant,"Unspecified Beverage; Cake, Unspecified",,,,,100,0,0
2000,June,Colorado,Restaurant,"Sausage, Italian",,Staphylococcus aureus,,Confirmed,10,,
2000,June,Colorado,Restaurant,"Peppers, Chili",,Clostridium perfringens,,Suspected,3,,
2000,June,Colorado,Restaurant,"Stew/Chili, Unspecified",,Salmonella enterica,Montevideo,Confirmed,27,,
2000,June,Colorado,Restaurant,"Melon, Unspecified",,Salmonella enterica,Heidelberg,Confirmed,4,,
2000,June,Colorado,Private Home/Residence,"Ground Beef, Unspecified",,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,16,6,1
2000,June,Colorado,Restaurant,"Chili Sauce, Unspecified; Green Chili Salsa",,Bacillus cereus,,Suspected,6,,
2000,June,Colorado,Restaurant,"Burrito, Unspecified",Vine-Stalk Eg. Tomato,Clostridium perfringens,,Suspected,42,,
2000,June,Colorado,Restaurant,"Sandwich, Turkey; Sandwich, Roast Beef",,Norovirus genogroup I,,Suspected,8,,
2000,June,Colorado,Private Home/Residence,"Spaghetti, Unspecified; Ground Beef, Hamburger; Taco Or Nacho Salad",,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,7,5,0
2000,June,Florida,Restaurant,"Tuna, Raw",Fin Fish,,,,2,,
2000,June,Florida,Catering Service,Chicken Salad; Tuna Salad; Ice,Chicken,Salmonella enterica,,Suspected,17,,
2000,June,Florida,Restaurant,"Refried Beans, Unspecified",Legume; Root (Eg. Potato),,,,2,,
2000,June,Florida,Private Home/Residence; Grocery Store,"Chicken, Unspecified",,,,,3,,
2000,June,Florida,Restaurant,"Sandwich, Turkey",Turkey,,,,3,,
2000,June,Florida,Restaurant,"Red Beans And Rice; Beef, Other",,,,,2,1,
2000,June,Florida,Restaurant,"Rice, Unspecified; Refried Beans, Unspecified",,Clostridium perfringens,,Suspected,3,,
2000,June,Florida,Restaurant,"Sauces, Unspecified",,Clostridium perfringens,,Suspected,4,,
2000,June,Florida,Restaurant,"Ox, Unspecified",,,,,2,1,
2000,June,Florida,Restaurant,Multiple Foods,,Norovirus genogroup I,,Suspected,18,,
2000,June,Florida,Restaurant,Greek Salad,,,,,4,,
2000,June,Florida,Restaurant,"Fried Rice, Unspecified; Beef, Unspecified; Broccoli, Unspecified",,,,,2,,
2000,June,Florida,Restaurant,"Water; Beans, Unspecified; Coleslaw",,,,,7,,
2000,June,Florida,Restaurant,Multiple Foods,,,,,3,,
2000,June,Florida,Restaurant,"Ice Cream, Unspecified",Ice Cream,,,,3,,
2000,June,Florida,Restaurant,"Roast Beef, Other",Beef; Sauces/ Dressings,Clostridium perfringens,,Suspected,2,,
2000,June,Florida,Private Home/Residence,"Fish, Jack",Fin Fish,Ciguatoxin,,Confirmed,7,,
2000,June,Florida,Restaurant; Catering Service,"Meat, Unspecified",,,,,28,3,
2000,June,Florida,Restaurant,"Sandwich, Cuban",,,,,3,,
2000,June,Florida,Restaurant,"Ground Beef, Cheeseburger",,,,,2,,
2000,June,Georgia,,"Ice, Unspecified",Water,Norovirus genogroup I,,Confirmed,48,,0
2000,June,Georgia,Restaurant,"Shell Eggs, Scrambled Hard",Egg,Salmonella enterica,Enteritidis,Confirmed,26,0,0
2000,June,Hawaii,Restaurant,"Fish, Mahi Mahi",,Scombroid toxin,,Suspected,2,0,0
2000,June,Hawaii,Restaurant,"Fried Rice, Unspecified",,,,,2,1,0
2000,June,Idaho,Restaurant,"Taco, Beef",,Salmonella enterica,Enteritidis,Confirmed,4,1,0
2000,June,Idaho,,"Other Milk, Unpasteurized",Milk,Campylobacter jejuni,,Confirmed,42,1,0
2000,June,Illinois,Restaurant,"Burrito, Beef; Taco, Beef; Taco, Chicken",,Shigella boydii,,Confirmed,40,2,0
2000,June,Illinois,Restaurant,,,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,5,,
2000,June,Illinois,Restaurant,,,Norovirus genogroup I,,Suspected,17,,
2000,June,Illinois,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,,Suspected,2,0,0
2000,June,Illinois,Restaurant; Private Home/Residence; Catering Service,,,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,6,0,0
2000,June,Illinois,Restaurant,,,Bacillus cereus,,Suspected,5,0,0
2000,June,Illinois,Restaurant,,,Norovirus genogroup I,,Suspected,11,0,0
2000,June,Indiana,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,28,0,0
2000,June,Indiana,,,,Virus,,Suspected,44,1,0
2000,June,Iowa,Private Home/Residence,,,Norovirus genogroup I,,Suspected,8,,
2000,June,Kansas,,,,,,,7,,
2000,June,Kentucky,Restaurant,,,Salmonella enterica,Group D1,Confirmed,14,5,0
2000,June,Maine,Restaurant,"Eggs, Unspecified",Egg,Salmonella enterica,Enteritidis,Confirmed,2,0,0
2000,June,Maine,Restaurant,"Clams, Unspecified",,,,,5,0,0
2000,June,Maryland,Grocery Store,"Cake, Unspecified; Frosting/Icing, Unspecified",,,,,7,,
2000,June,Maryland,Restaurant,Crab Cakes,Egg,Salmonella enterica,Enteritidis,Confirmed,18,2,0
2000,June,Maryland,Restaurant,,,,,,3,,
2000,June,Maryland,Restaurant,,,,,,3,0,0
2000,June,Maryland,Restaurant,,,,,,3,,
2000,June,Maryland,Restaurant,,,,,,5,,
2000,June,Maryland,Restaurant; Private Home/Residence,,,,,,3,0,0
2000,June,Massachusetts,Restaurant,"Sandwich, Lobster Roll",,Vibrio parahaemolyticus,,Suspected,28,,
2000,June,Massachusetts,Private Home/Residence,Pasta Salad; Unspecified Fruit,,,,,16,,
2000,June,Michigan,Restaurant,"Ground Beef, Cheeseburger",,,,,2,,
2000,June,Michigan,Restaurant,"Sandwich, Roast Beef",,,,,3,0,0
2000,June,Michigan,Restaurant,,,,,,3,0,0
2000,June,Michigan,Restaurant,"Cake, Unspecified",,Norovirus genogroup I,,Confirmed,63,1,0
2000,June,Minnesota,Restaurant,Tuna Steak,Fin Fish,Scombroid toxin,,Suspected,2,0,0
2000,June,Minnesota,,"Other Milk, Unpasteurized",Milk,Campylobacter other,,Confirmed,8,1,0
2000,June,Minnesota,Restaurant,Egg Rolls,,,,,3,0,0
2000,June,Minnesota,Restaurant,"Salad, Unspecified",,Norovirus genogroup I,,Suspected,3,0,0
2000,June,Minnesota,Restaurant,,,,,,2,0,0
2000,June,Minnesota,Catering Service,"Sandwich, Turkey; Cantaloupe","Fruit, Unspecified",Norovirus genogroup I,,Confirmed,33,0,0
2000,June,Minnesota,Private Home/Residence,"Turkey, Smoked",Turkey,Salmonella enterica,Typhimurium,Suspected,12,1,0
2000,June,Minnesota,Restaurant,,,,,,5,0,0
2000,June,Multistate,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,13,5,0
2000,June,Multistate,Unknown,,,Salmonella enterica,Enteritidis,Confirmed,7,1,0
2000,June,New Jersey,Nursing Home/Assisted Living Facility,"Eggs, Unspecified",,Salmonella enterica,Enteritidis,Confirmed,41,8,0
2000,June,New York,Restaurant,"Sushi, Unspecified",,Hepatitis A,,Confirmed,4,,
2000,June,New York,Catering Service,,,,,,6,,
2000,June,New York,,,,Virus,,Suspected,25,,
2000,June,New York,Restaurant,,,Salmonella enterica,Typhimurium,Confirmed,2,,
2000,June,North Carolina,Restaurant,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,4,,
2000,June,Ohio,Catering Service,,,Norovirus genogroup I,Unknown,Confirmed,12,,
2000,June,Ohio,Private Home/Residence,"Taco, Beef",,Clostridium perfringens,,Suspected,28,,
2000,June,Ohio,Restaurant,"Salad, Unspecified; Multiple Foods",,Norovirus genogroup I,Unknown,Confirmed,31,0,0
2000,June,Ohio,Restaurant,,,Campylobacter unknown,,Confirmed,13,,0
2000,June,Oklahoma,,"Other Milk, Unpasteurized",,Campylobacter jejuni,,Confirmed,11,1,0
2000,June,Pennsylvania,Restaurant,Unknown Food,,Salmonella enterica,Enteritidis,Confirmed,4,2,0
2000,June,Pennsylvania,Private Home/Residence,"Macaroni Salad; Chicken And Rice; Ham, Unspecified",,Salmonella enterica,Heidelberg,Confirmed,56,3,0
2000,June,Pennsylvania,Catering Service,Raspberries,,Cyclospora cayatenensis,,Confirmed,54,3,0
2000,June,Pennsylvania,Restaurant,,,Campylobacter unknown,,Confirmed,6,1,0
2000,June,South Carolina,Restaurant,Macaroni And Cheese; Unspecified Fish; Multiple Foods,,Salmonella enterica,Enteritidis,Confirmed,31,,
2000,June,Tennessee,Restaurant; Grocery Store,"Bbq, Unspecified",,Staphylococcus aureus,,Confirmed,3,,
2000,June,Texas,Restaurant,Pasta Salad; Green Salad,,,,,36,0,0
2000,June,Texas,Prison/Jail,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,45,0,0
2000,June,Virginia,Catering Service,"Potato, Baked",Root (Eg. Potato),Staphylococcus aureus,,Confirmed,19,0,0
2000,June,Washington,Restaurant,"Wine; Mussels, Steamed",Alcohol; Shellfish,Paralytic shellfish poison; Neurotoxic shellfish poison,,Suspected; Suspected,3,,
2000,June,Washington,Private Home/Residence; Grocery Store,"Chicken, Fried",,,,,19,0,0
2000,June,Wisconsin,Private Home/Residence,"Taco, Unspecified",,Salmonella enterica,Montevideo,Confirmed,4,3,0
2000,June,Wyoming,,,,Norovirus genogroup I,GI_1,Confirmed,5,0,0
2000,June,Wyoming,,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,3,0,0
2000,July,Alabama,Restaurant; Private Home/Residence,Macaroni And Cheese,,Norovirus genogroup II,Unknown,Confirmed,29,,
2000,July,Alaska,Restaurant,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,31,11,0
2000,July,California,Restaurant,"Steak, Prime Rib",,,,,14,0,0
2000,July,California,Private Home/Residence,"Eggs, Other",Egg,,,,5,0,0
2000,July,California,Restaurant,"Burrito, Chicken",,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,11,0,0
2000,July,California,Restaurant,"Tuna, Raw",Fin Fish,Norovirus genogroup I,,Confirmed,6,0,0
2000,July,California,Restaurant,"Sandwich, Submarine",,Norovirus genogroup I,,Suspected,38,0,0
2000,July,California,Restaurant,"Salsa, Unspecified",,,,,16,0,0
2000,July,Connecticut,Restaurant,,,Salmonella enterica,Muenchen,Confirmed,4,0,0
2000,July,Connecticut,Private Home/Residence,"Pork, Roasted",,Salmonella enterica,Typhimurium,Confirmed,11,2,0
2000,July,Florida,Restaurant,"Seafood, Unspecified; French Fries",,,,,2,,
2000,July,Florida,Grocery Store,"Pineapple Juice, Unspecified; Rice, Unspecified; Salmon, Unspecified; Coconut Milk",,,,,4,,
2000,July,Florida,Restaurant,"Seabass, Unspecified; Fish, Grouper, Unspecified",Fin Fish; Fin Fish,Ciguatoxin,,Confirmed,2,,
2000,July,Florida,Restaurant,"Sandwich, Chicken Parmesan",,Chemical or toxin,,Suspected,2,,
2000,July,Florida,Fair/Festival,"Lemonade, Unspecified",,Chemical or toxin,,Suspected,9,0,0
2000,July,Florida,Restaurant,"Ground Beef, Hamburger",,,,,2,,
2000,July,Florida,Restaurant,"Pizza, Meat",,,,,2,0,0
2000,July,Florida,Grocery Store,"Cake, Unspecified; Ice Cream, Commercial",,Norovirus genogroup II,Unknown,Confirmed,6,0,0
2000,July,Florida,Restaurant,"Chicken, Nuggets/Fingers",,Salmonella enterica,Group C2,Confirmed,3,1,
2000,July,Florida,Restaurant,"Fish, Grouper, Unspecified",Fin Fish,Ciguatoxin,,Suspected,2,0,0
2000,July,Florida,Restaurant,"Chicken, Unspecified",,,,,2,,
2000,July,Florida,Restaurant,"Octopus, Unspecified",,Staphylococcus aureus,,Suspected,5,,
2000,July,Florida,Restaurant,"Pizza, Meat And Vegetable",,,,,2,,
2000,July,Florida,Private Home/Residence,"Ground Beef, Hamburger; Chicken, Unspecified",,Norovirus genogroup I,,Suspected,7,,
2000,July,Florida,Camp,"Whole Milk, Pasteurized",Milk,,,,14,2,
2000,July,Florida,Private Home/Residence,"Oysters, Raw",,,,,3,0,0
2000,July,Georgia,Restaurant,"Mashed Potato/Gravy; Chicken, Fried",,,,,6,0,0
2000,July,Georgia,,,,Norovirus genogroup I,,Confirmed,14,0,0
2000,July,Hawaii,Private Home/Residence,"Seabass, Unspecified",Fin Fish,Ciguatoxin,,Confirmed,2,1,0
2000,July,Hawaii,Private Home/Residence,"Fish, Ahi",Fin Fish,Scombroid toxin,,Confirmed,7,0,0
2000,July,Hawaii,Restaurant,"Fish, Ahi",,Scombroid toxin,,Suspected,2,0,0
2000,July,Illinois,Restaurant,,,,,,9,,
2000,July,Illinois,Restaurant,,,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,4,,
2000,July,Illinois,Restaurant,,,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,3,,
2000,July,Illinois,Restaurant,,,Norovirus genogroup I,,Suspected,3,0,0
2000,July,Indiana,Prison/Jail,,,Staphylococcus aureus,,Suspected,11,0,0
2000,July,Indiana,Restaurant,"Taco, Unspecified; Refried Beans, Unspecified",Legume,Clostridium perfringens,,Suspected,10,0,0
2000,July,Indiana,Restaurant,"Refried Beans, Unspecified",Legume,Clostridium perfringens; Bacillus cereus,,Confirmed; Confirmed,9,0,0
2000,July,Indiana,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,18,0,0
2000,July,Iowa,Restaurant,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,56,4,
2000,July,Maryland,Private Home/Residence,"Fish, Gifilte",,Salmonella enterica,Group C1,Suspected,5,0,0
2000,July,Maryland,Restaurant,,,,,,2,0,0
2000,July,Maryland,Restaurant,"Sushi, Unspecified",,,,,6,,
2000,July,Maryland,Restaurant,,,,,,7,0,0
2000,July,Maryland,Restaurant,,,,,,2,0,0
2000,July,Maryland,Restaurant,"Sushi, Unspecified",,Norovirus genogroup I,Unknown,Confirmed,7,0,0
2000,July,Maryland,Restaurant,,,,,,4,,
2000,July,Maryland,Restaurant,"Sandwich, Steak",,,,,6,0,0
2000,July,Maryland,Restaurant,"Salad, Unspecified; Soda, Unspecified",,Norovirus genogroup I,,Confirmed,82,0,0
2000,July,Maryland,Private Home/Residence,"Fish, Gifilte",,Salmonella enterica,Infantis,Confirmed,5,0,0
2000,July,Maryland,Private Home/Residence,,,Salmonella enterica,Group C2,Suspected,2,0,0
2000,July,Maryland,Restaurant,,,,,,6,,
2000,July,Maryland,Restaurant,,,,,,6,0,0
2000,July,Massachusetts,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,,Confirmed,2,,
2000,July,Massachusetts,Catering Service,,,,,,23,,
2000,July,Michigan,Restaurant,,,,,,2,0,0
2000,July,Michigan,Restaurant,"Salad, Unspecified; Salad Dressing, Unspecified",,,,,2,0,0
2000,July,Michigan,Restaurant,,,,,,20,,
2000,July,Michigan,Restaurant,,,,,,2,,
2000,July,Michigan,Restaurant,"Croissants; Potato, Unspecified; Sausage, Pork",,,,,2,0,0
2000,July,Michigan,Restaurant,,,,,,2,,
2000,July,Minnesota,Private Home/Residence,"Turkey, Smoked",Turkey,Salmonella enterica,Heidelberg,Confirmed,14,0,0
2000,July,Minnesota,Catering Service,"Rice, Unspecified",,,,,21,0,0
2000,July,Mississippi,Restaurant,"Roast Beef, Unspecified",,Salmonella enterica,Infantis,Confirmed,107,3,0
2000,July,Mississippi,Restaurant,,,,,,3,1,0
2000,July,Multistate,,,,Salmonella enterica,Thompson,Confirmed,26,,
2000,July,Multistate,Camp,"Ground Beef, Hamburger",Beef,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,15,0,0
2000,July,Multistate,Unknown,Taco Or Nacho Salad,,Salmonella enterica,Enteritidis,Confirmed,4,1,0
2000,July,Nebraska,Restaurant,"Enchilada, Chicken",,Clostridium perfringens,,Confirmed,10,0,0
2000,July,New York,Catering Service; School/College/University,,,Virus,,Suspected,16,,
2000,July,New York,Private Home/Residence,"Ground Beef, Hamburger",Beef,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,2,,
2000,July,New York,Restaurant,"Fish, Gifilte",,Salmonella enterica,Infantis,Confirmed,20,,
2000,July,New York,Restaurant; Catering Service,"Lasagna, Beef",,Clostridium perfringens,,Confirmed,15,,
2000,July,Ohio,Restaurant,,,Norovirus genogroup II,Unknown,Confirmed,9,0,
2000,July,Ohio,Restaurant,"Sandwich, Submarine",,Norovirus genogroup I,Unknown,Confirmed,26,0,0
2000,July,Ohio,Catering Service,"Chicken, Unspecified",Chicken,Clostridium perfringens,,Confirmed,92,0,0
2000,July,Oregon,,,,Salmonella enterica,Heidelberg,Confirmed,4,1,0
2000,July,Oregon,,,,Norovirus genogroup I,,Suspected,49,0,0
2000,July,Pennsylvania,Restaurant,Macaroni Salad,,Salmonella enterica,Typhimurium,Confirmed,32,1,0
2000,July,Pennsylvania,Fair/Festival,,,Salmonella enterica,Group B,Confirmed,3,1,0
2000,July,Pennsylvania,Restaurant,"Beef, Unspecified; Mushrooms, Unspecified; Unspecified Vegetables",,Salmonella enterica,Enteritidis,Confirmed,4,0,0
2000,July,Pennsylvania,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,5,2,0
2000,July,South Carolina,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,,Suspected,2,0,0
2000,July,South Carolina,Restaurant,"Fish, Grouper, Unspecified",Fin Fish,Ciguatoxin,,Suspected,8,,
2000,July,South Dakota,Nursing Home/Assisted Living Facility,Chicken Salad; Potato Salad,,Staphylococcus aureus,,Confirmed,95,13,2
2000,July,Tennessee,Catering Service,,,Salmonella enterica,Group A,Confirmed,150,13,0
2000,July,Tennessee,Restaurant,"Steak, Unspecified; Shrimp, Unspecified",,,,,6,0,0
2000,July,Texas,Prison/Jail,Chicken Salad,,Shigella unknown,,Suspected,200,,
2000,July,Utah,Restaurant,"Fried Rice, Unspecified",,Salmonella enterica,Enteritidis,Confirmed,28,2,0
2000,July,Virginia,Nursing Home/Assisted Living Facility,"Eggs, Unspecified",Egg,Salmonella enterica,Enteritidis,Confirmed,27,,
2000,July,Washington,Restaurant,"Fried Rice, Unspecified",,Bacillus cereus,,Suspected,10,0,0
2000,July,Washington,Catering Service,"Punch, Unspecified",,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,18,2,0
2000,July,Washington,Restaurant,"Ethnic Style, Unspecified",,,,,90,0,0
2000,July,Washington,School/College/University,"Pineapple, Unspecified","Fruit, Unspecified",,,,21,0,0
2000,July,Washington,Restaurant,"Ethnic Style, Unspecified",,Norovirus genogroup I,,Suspected,3,0,0
2000,July,Washington,Restaurant,"Chile Relleno, Unspecified",Egg,Salmonella enterica,Enteritidis,Confirmed,3,1,0
2000,July,Washington,,"Ham, Unspecified",,,,,3,,
2000,July,Washington,Restaurant,Multiple Foods,,Norovirus genogroup I,,Suspected,9,,
2000,July,West Virginia,Camp,"Water, Unspecified",,Norovirus genogroup I,Unknown,Confirmed,25,0,
2000,July,Wisconsin,Restaurant,Watermelon,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,736,23,1
2000,July,Wisconsin,Restaurant,"Lettuce, Unspecified",,,,,20,0,
2000,July,Wisconsin,Restaurant,"Chicken, Buffalo Wings; Lettuce, Unspecified",,"Escherichia coli, Shiga toxin-producing; Norovirus genogroup I",O157:H7,Confirmed; Suspected,52,0,0
2000,July,Wisconsin,Catering Service,Potato Salad; Pasta-Based Salads Unspecified,,Norovirus genogroup I,,Confirmed,21,0,0
2000,July,Wisconsin,Catering Service,Pasta-Based Salads Unspecified,,Norovirus genogroup I,,Confirmed,46,0,0
2000,August,Alabama,Restaurant,,,,,,2,0,0
2000,August,Alabama,Restaurant,"Pork, Bbq",Pork,Salmonella enterica,Mbandaka,Confirmed,50,5,0
2000,August,Alabama,Restaurant,"Sauces, Unspecified; Chicken, Unspecified",,,,,2,,
2000,August,Alabama,Restaurant,,,,,,2,1,0
2000,August,Alaska,,"Bear, Unspecified",,Trichinella spiralis,,Confirmed,4,0,0
